fips_cc,white,black,api,native,multiple,hispanic
01001,0.00021426263580622733,0.0002416034440013396,3.406641155964313e-05,6.689276955787344e-05,0.00011492742453892297,2.587554885773641e-05
01003,0.000775946565341527,0.0004295337536737662,9.473348334265402e-05,0.0003549847372553284,0.00034975441188483106,0.00015897795326379256
01005,6.478591224765411e-05,0.00031951126225161774,1.0288934614698847e-05,4.237430422191983e-05,3.011695179511949e-05,2.6506179142159535e-05
01007,8.701110751121828e-05,0.00012491517550879518,3.3250825279209687e-06,1.7855838885966217e-05,2.6281302274042952e-05,8.079950519171309e-06
01009,0.0002582874698250039,2.019556993447095e-05,1.1982844581752926e-05,9.354327535782302e-05,8.651520586428193e-05,9.199319274022357e-05
01011,1.206756670111918e-05,0.00019162250589357528,6.085528400157245e-06,2.265292992995714e-05,1.3353742777081284e-05,1.5292784397260817e-05
01013,5.7242416522227386e-05,0.00022591780502156033,1.2045581987940114e-05,1.6523313595968736e-05,2.045679744574154e-05,3.882317688479873e-06
01015,0.0004420620214971694,0.0006062883553211052,6.355299246762154e-05,0.000157504489277702,0.000259687678686219,7.697630909239788e-05
01017,0.00010053265894920615,0.0003289276016075674,1.3425804924058251e-05,1.9721374291962688e-05,4.645397753303808e-05,1.0602471656863815e-05
01019,0.00012120761264663158,2.9735808492472565e-05,4.015193995980038e-06,3.5711677771932434e-05,4.943726049387539e-05,6.444253218948824e-06
01021,0.00017937713441919684,0.00010761884690234029,1.4492340829240449e-05,5.490004194789613e-05,5.980772031011937e-05,6.757597641521565e-05
01023,3.907014038582331e-05,0.00014845602389866927,8.783236866206333e-07,4.7970910439909235e-06,8.665726695765514e-06,1.4780397291167028e-06
01025,7.032321300513658e-05,0.0002815981064237152,5.332679525910988e-06,2.718351591594857e-05,2.2161530566220004e-05,5.399771810373021e-06
01027,5.6604081759699666e-05,5.087301236253848e-05,1.6311725608668905e-06,1.4924283247971764e-05,3.111137944873193e-05,7.823756966124413e-06
01029,7.080449715148686e-05,1.2538599247659265e-05,2.1330718103643952e-06,1.385826301597378e-05,2.0882980725861156e-05,6.168352469513706e-06
01031,0.0001841241159468831,0.0002112233596581968,5.5459867069474276e-05,0.00019374917716563343,0.0001679162123671285,6.322068601341843e-05
01033,0.00021978473811698298,0.00021935114731280595,1.6562675233417657e-05,7.781947693585277e-05,0.00011435918016543015,2.1914402383703645e-05
01035,3.425223277341175e-05,0.00015353589118280003,1.1292733113693858e-06,1.2259232667976806e-05,1.8467942138516668e-05,3.2319802076685233e-06
01037,3.902961119455171e-05,9.270138297528322e-05,2.070334404177207e-06,1.6789818653968235e-05,1.5484659177679363e-05,4.512947972902999e-06
01039,0.00016096168313516315,0.000117605122587729,1.0037984989950095e-05,6.236218357188202e-05,6.975199684624372e-05,9.755062212170239e-06
01041,5.065642294059223e-05,8.011322404680317e-05,1.2986643080747935e-05,1.572379842197025e-05,2.7701913207775002e-05,3.9414392776445405e-06
01043,0.00037828933903130533,2.2400975730996e-05,2.3463789914008348e-05,0.00012419135702776502,0.00011947337952686553,6.793070595020366e-05
01045,0.0001816467691304065,0.00024224771985200983,3.7391494087564104e-05,0.00010686852825779781,0.00019845934744236758,5.6145802510046486e-05
01047,6.39651961244042e-05,0.0007565285277293228,1.0728096458009164e-05,2.3185940045956132e-05,3.977710614449744e-05,6.168352469513706e-06
01049,0.0002943584500567287,3.1098699715044226e-05,5.520891744472552e-05,0.0004072197286232295,0.00021138690693932926,0.00019092331860910155
01051,0.0003021045917385134,0.00039902977012857145,3.933635367936693e-05,8.74136590238346e-05,0.00015001651460210463,4.233105784190237e-05
